ID,Received At,Severity,Category,Plate Number,Camera ID,Camera Code,Camera Name,District,Watchlist Hit,Status,Title,Notes
anpr-ingest-8dc6d627,2026-09-01 12:54:36.422242+00:00,INFO,ANPR_DETECTION,GJ10CG4786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-2a655470,2026-09-01 12:54:36.414899+00:00,INFO,ANPR_DETECTION,GJ10CG4796,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4796,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-d4bfffca,2026-09-01 12:54:36.280810+00:00,INFO,ANPR_DETECTION,GJ10CGJ786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CGJ786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-4182d591,2026-09-01 12:54:36.216536+00:00,INFO,ANPR_DETECTION,GJ10CG4786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-4c6c6538,2026-09-01 12:54:36.075332+00:00,INFO,ANPR_DETECTION,GJ10CG4786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-2767be93,2026-09-01 12:54:36.072423+00:00,INFO,ANPR_DETECTION,GJ10CG4786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8f628948,2026-09-01 12:54:35.941116+00:00,INFO,ANPR_DETECTION,GJ10CG4786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-380b20dd,2026-09-01 12:54:35.863744+00:00,INFO,ANPR_DETECTION,GJ10CG4786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-d23ede97,2026-09-01 12:54:35.683463+00:00,INFO,ANPR_DETECTION,GJ10CG4786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CG4786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-6115ab90,2026-09-01 12:54:35.410913+00:00,INFO,ANPR_DETECTION,GJ1DCG786,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCG786,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-e778a8c2,2026-09-01 12:54:32.981972+00:00,INFO,ANPR_DETECTION,GJ0220Q1,7,CAM-GJ-VAD-007,Alkapuri Junction CCTV Node #07,Vadodara,False,NEW,📷 ANPR Detection: GJ0220Q1,"Detected at Alkapuri Junction CCTV Node #07 (22.3039, 70.8022). Watchlist Hit: False"
anpr-ingest-a9ee44e0,2026-09-01 12:54:31.642830+00:00,INFO,ANPR_DETECTION,GJ3Z145,7,CAM-GJ-VAD-007,Alkapuri Junction CCTV Node #07,Vadodara,False,NEW,📷 ANPR Detection: GJ3Z145,"Detected at Alkapuri Junction CCTV Node #07 (22.3039, 70.8022). Watchlist Hit: False"
anpr-ingest-314b8054,2026-09-01 12:54:30.200123+00:00,INFO,ANPR_DETECTION,GJ3ZK1001,7,CAM-GJ-VAD-007,Alkapuri Junction CCTV Node #07,Vadodara,False,NEW,📷 ANPR Detection: GJ3ZK1001,"Detected at Alkapuri Junction CCTV Node #07 (22.3039, 70.8022). Watchlist Hit: False"
anpr-ingest-ae027a8f,2026-09-01 11:30:41.543941+00:00,INFO,ANPR_DETECTION,GJ01WS7852,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01WS7852,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-dc51602b,2026-09-01 11:30:41.461777+00:00,INFO,ANPR_DETECTION,GJ01WS7852,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01WS7852,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-44bfb01b,2026-09-01 11:30:41.376961+00:00,INFO,ANPR_DETECTION,GJ02BP162,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP162,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-73b12a55,2026-09-01 11:30:41.291830+00:00,INFO,ANPR_DETECTION,GJ02BP1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-68110bb2,2026-09-01 11:30:41.219297+00:00,INFO,ANPR_DETECTION,GJ028P16,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P16,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-b545449f,2026-09-01 11:30:41.212563+00:00,INFO,ANPR_DETECTION,GJ02BP1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-bdc59d2f,2026-09-01 11:30:41.070851+00:00,INFO,ANPR_DETECTION,GJ028P16,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P16,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-edab7101,2026-09-01 11:30:41.058841+00:00,INFO,ANPR_DETECTION,GJ02BP1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-b0086f3e,2026-09-01 11:30:41.058054+00:00,INFO,ANPR_DETECTION,GJ028P1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-09ac4bbf,2026-09-01 11:30:41.058018+00:00,INFO,ANPR_DETECTION,GJ02BP1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-207124d0,2026-09-01 11:30:40.778903+00:00,INFO,ANPR_DETECTION,GJ028P16,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P16,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-542f0b3a,2026-09-01 11:30:40.778852+00:00,INFO,ANPR_DETECTION,GJ028P1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-1d52904d,2026-09-01 11:30:40.621116+00:00,INFO,ANPR_DETECTION,GJ028P1525,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P1525,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-595ea578,2026-09-01 11:30:40.617019+00:00,INFO,ANPR_DETECTION,GJ028P1,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P1,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8137494d,2026-09-01 11:30:40.455894+00:00,INFO,ANPR_DETECTION,GJ02BP1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-2ffe869e,2026-09-01 11:30:40.334101+00:00,INFO,ANPR_DETECTION,GJ01RP764,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01RP764,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-e4136e99,2026-09-01 11:30:40.250501+00:00,INFO,ANPR_DETECTION,GJ01RP7644,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01RP7644,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-b055ab64,2026-09-01 11:30:40.243910+00:00,INFO,ANPR_DETECTION,GJ02BP16,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP16,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-fcceaa24,2026-09-01 11:30:40.243597+00:00,INFO,ANPR_DETECTION,GJ01RP764,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01RP764,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8e64cff0,2026-09-01 11:30:40.042224+00:00,INFO,ANPR_DETECTION,GJ01RP76,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01RP76,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a4d8d737,2026-09-01 11:30:39.962818+00:00,INFO,ANPR_DETECTION,GJ028P1,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P1,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-af9cfa2e,2026-09-01 11:30:39.801970+00:00,INFO,ANPR_DETECTION,GJ028P16,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P16,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-f725afc3,2026-09-01 11:30:39.661232+00:00,INFO,ANPR_DETECTION,GJ01RP7644,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01RP7644,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-f3afd1b9,2026-09-01 11:30:39.524679+00:00,INFO,ANPR_DETECTION,GJ01RP764,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01RP764,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a52188fd,2026-09-01 11:30:39.141720+00:00,INFO,ANPR_DETECTION,GJ028P1,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ028P1,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-36c6d634,2026-09-01 11:30:38.879687+00:00,INFO,ANPR_DETECTION,GJ02BP1,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP1,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8ab060fb,2026-09-01 11:30:38.878536+00:00,INFO,ANPR_DETECTION,GJ022P1,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ022P1,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-3622775e,2026-09-01 11:30:38.542778+00:00,INFO,ANPR_DETECTION,GJ02BP1625,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ02BP1625,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a87732be,2026-09-01 11:30:38.246502+00:00,INFO,ANPR_DETECTION,GJ01KX2188,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01KX2188,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-e8887f20,2026-09-01 11:30:37.929090+00:00,INFO,ANPR_DETECTION,GJ01KA2188,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ01KA2188,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-dd29bbf7,2026-09-01 11:30:37.512519+00:00,INFO,ANPR_DETECTION,GJ027P162,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ027P162,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-e6bf96e7,2026-09-01 11:28:00.524587+00:00,CRITICAL,WATCHLIST_MATCH,GJ01BUDDY99,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,True,NEW,🚨 WATCHLIST HIT: GJ01BUDDY99,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: True"
anpr-ingest-3cd014b2,2026-09-01 11:26:33.148938+00:00,CRITICAL,WATCHLIST_MATCH,GJ01REALSNAP,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,True,NEW,🚨 WATCHLIST HIT: GJ01REALSNAP,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: True"
anpr-ingest-efd76e51,2026-09-01 06:36:54.251494+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-b0f19fec,2026-09-01 06:36:54.050648+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-43eb7559,2026-09-01 06:36:54.049935+00:00,INFO,ANPR_DETECTION,GJ11AB3586,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3586,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-2e3904f0,2026-09-01 06:36:54.049436+00:00,INFO,ANPR_DETECTION,GJ1AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-639ba319,2026-09-01 06:36:53.988744+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-5686fa5b,2026-09-01 06:36:53.768544+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-691fb749,2026-09-01 06:36:53.699470+00:00,INFO,ANPR_DETECTION,GJ1AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-58e14bc3,2026-09-01 06:36:53.526245+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-32330c79,2026-09-01 06:36:53.526245+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-241c8445,2026-09-01 06:36:53.387860+00:00,INFO,ANPR_DETECTION,GJ1VAB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1VAB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-40ce8a95,2026-09-01 06:36:53.256942+00:00,INFO,ANPR_DETECTION,GJ1B3586,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1B3586,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-5cd0af5d,2026-09-01 06:36:53.175705+00:00,INFO,ANPR_DETECTION,GJ111B3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ111B3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-e5507c92,2026-09-01 06:36:53.173227+00:00,INFO,ANPR_DETECTION,GJ11B3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11B3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-f4c41b02,2026-09-01 06:36:53.048156+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-20abaadd,2026-09-01 06:36:52.974847+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-2351b484,2026-09-01 06:36:52.823581+00:00,INFO,ANPR_DETECTION,GJ11AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a63b45ec,2026-09-01 06:36:52.696988+00:00,INFO,ANPR_DETECTION,GJ1AB3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1AB3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-0d405824,2026-09-01 06:36:52.615113+00:00,INFO,ANPR_DETECTION,GJ1B3566,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1B3566,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-957ac2b5,2026-09-01 06:36:52.362151+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-9890c1ae,2026-09-01 06:36:51.838708+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-31dbd754,2026-09-01 06:36:49.426412+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-4a2a6c94,2026-09-01 06:36:49.423679+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-71545d83,2026-09-01 06:36:49.206523+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8840a12d,2026-09-01 06:36:47.812990+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-244362a1,2026-09-01 06:36:47.331972+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-7dbef720,2026-09-01 06:36:47.243185+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-fb10053e,2026-09-01 06:36:46.799962+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-2f968168,2026-09-01 06:36:46.026831+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-1ef908bb,2026-09-01 06:36:45.553961+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8ad2ef36,2026-09-01 06:36:45.478805+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-0a837bdd,2026-09-01 06:36:45.389226+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-48adf9a1,2026-09-01 06:36:45.388541+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a53796d6,2026-09-01 06:36:45.384327+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-64cad2f7,2026-09-01 06:36:45.160162+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-b765482c,2026-09-01 06:36:44.996906+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-efabb981,2026-09-01 06:36:44.672995+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
