camera_uuid,camera_code,name,department_id,department_name,district,health_status,lifecycle,stream_url,latitude,longitude,location_geom,created_at,location_geog
e67e220a-40bb-455a-a602-6dcfce5cf17b,CAM-GJ-KUT-010674,Kutch_Bhuj Junction-10674 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010674,23.179078,69.776366,0101000020E61000007CEE04FBAF715140DF6E490ED82D3740,2026-08-22 07:55:48.466320+00:00,0101000020E61000007CEE04FBAF715140DF6E490ED82D3740
38000ea0-d9a0-4d35-9bca-6a8f56885ffa,CAM-GJ-KUT-010679,Kutch_Bhuj Junction-10679 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010679,23.149982,69.787285,0101000020E610000068E89FE0627251401AFD683865263740,2026-08-22 07:55:48.466320+00:00,0101000020E610000068E89FE0627251401AFD683865263740
88d76a3f-5068-41f8-bf82-6fa7fdf2607e,CAM-GJ-KUT-010681,Kutch_Bhuj Junction-10681 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010681,23.360485,69.761673,0101000020E6100000C24F1C40BF705140D5B2B5BE485C3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000C24F1C40BF705140D5B2B5BE485C3740
c5f0a22b-3b62-476e-ba9f-b9e2b3bd2700,CAM-GJ-KUT-010687,Kutch_Bhuj Junction-10687 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010687,23.414343,69.626177,0101000020E61000007920B2481368514097530262126A3740,2026-08-22 07:55:48.466320+00:00,0101000020E61000007920B2481368514097530262126A3740
d6ac7bba-5f92-4685-84d2-a09072f69811,CAM-GJ-KUT-010688,Kutch_Bhuj Junction-10688 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010688,23.397975,69.602297,0101000020E6100000A65EB7088C66514027A089B0E1653740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000A65EB7088C66514027A089B0E1653740
aeec1efe-8550-49cf-a43b-6394877ad07e,CAM-GJ-KUT-010691,Kutch_Bhuj Junction-10691 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010691,23.186297,69.634563,0101000020E61000001B1021AE9C685140C9570229B12F3740,2026-08-22 07:55:48.466320+00:00,0101000020E61000001B1021AE9C685140C9570229B12F3740
842f4614-6e59-4b60-b530-99ded4546c46,CAM-GJ-KUT-010719,Kutch_Bhuj Junction-10719 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010719,23.191225,69.585496,0101000020E610000016FC36C478655140772D211FF4303740,2026-08-22 07:55:48.466320+00:00,0101000020E610000016FC36C478655140772D211FF4303740
8d743271-ac2e-4a25-a165-8cc484a17b8b,CAM-GJ-KUT-010736,Kutch_Bhuj Junction-10736 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010736,23.410913,69.705374,0101000020E6100000B85CFDD8246D51405280289831693740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000B85CFDD8246D51405280289831693740
9a6aafdd-4a9f-4987-8371-f5eaf506c152,CAM-GJ-KUT-010744,Kutch_Bhuj Junction-10744 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010744,23.275511,69.694039,0101000020E610000082C98D226B6C514032B08EE387463740,2026-08-22 07:55:48.466320+00:00,0101000020E610000082C98D226B6C514032B08EE387463740
7574c703-0281-467e-9096-8261581076a4,CAM-GJ-KUT-010758,Kutch_Bhuj Junction-10758 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010758,23.400575,69.588494,0101000020E61000001AF9BCE2A96551405F984C158C663740,2026-08-22 07:55:48.466320+00:00,0101000020E61000001AF9BCE2A96551405F984C158C663740
9343df7b-94f3-4890-a196-b8cd1d42239f,CAM-GJ-KUT-010775,Kutch_Bhuj Junction-10775 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010775,23.325098,69.588874,0101000020E6100000BEDD921CB0655140B9FE5D9F39533740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000BEDD921CB0655140B9FE5D9F39533740
4dbe30bd-ce9a-46ca-a940-11d7df5d5225,CAM-GJ-KUT-010791,Kutch_Bhuj Junction-10791 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010791,23.266176,69.832627,0101000020E610000010B1C1C249755140E8FA3E1C24443740,2026-08-22 07:55:48.466320+00:00,0101000020E610000010B1C1C249755140E8FA3E1C24443740
ae2e2bc5-7e07-48c9-8fe8-76a3b079d4e8,CAM-GJ-KUT-010803,Kutch_Bhuj Junction-10803 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010803,23.282498,69.710694,0101000020E6100000A9DDAF027C6D5140772FF7C951483740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000A9DDAF027C6D5140772FF7C951483740
3627bd96-7bc5-4819-8d7b-0cac8c4947b2,CAM-GJ-KUT-010815,Kutch_Bhuj Junction-10815 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010815,23.131985,69.573282,0101000020E6100000AC58FCA6B06451400490DAC4C9213740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000AC58FCA6B06451400490DAC4C9213740
2752923d-5df5-4c59-b7d4-15bcfe970367,CAM-GJ-KUT-010816,Kutch_Bhuj Junction-10816 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010816,23.211586,69.569727,0101000020E61000007C293C68766451409D4A06802A363740,2026-08-22 07:55:48.466320+00:00,0101000020E61000007C293C68766451409D4A06802A363740
5954e018-97fd-40ae-ba5b-71d3c0712bd9,CAM-GJ-KUT-010820,Kutch_Bhuj Junction-10820 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010820,23.304608,69.56133,0101000020E6100000E010AAD4EC635140981936CAFA4D3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000E010AAD4EC635140981936CAFA4D3740
9cb4001a-ea1d-440e-8c79-5e320878dbcf,CAM-GJ-KUT-010832,Kutch_Bhuj Junction-10832 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010832,23.30091,69.528158,0101000020E6100000BB473657CD615140130A1170084D3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000BB473657CD615140130A1170084D3740
88f8c703-cf30-4787-abff-bbb0e3da6463,CAM-GJ-KUT-010887,Kutch_Bhuj Junction-10887 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010887,23.362526,69.623365,0101000020E6100000261E5036E56751401FF30181CE5C3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000261E5036E56751401FF30181CE5C3740
5a1065fb-7bf2-48eb-abe7-b7e7ce187e32,CAM-GJ-KUT-010890,Kutch_Bhuj Junction-10890 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010890,23.275811,69.608941,0101000020E6100000630CACE3F866514087E0B88C9B463740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000630CACE3F866514087E0B88C9B463740
d460e9d3-8433-446b-8175-ded142290339,CAM-GJ-KUT-010905,Kutch_Bhuj Junction-10905 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010905,23.342877,69.62335,0101000020E61000008BFD65F7E4675140F48C7DC9C6573740,2026-08-22 07:55:48.466320+00:00,0101000020E61000008BFD65F7E4675140F48C7DC9C6573740
33707bb5-7e89-432a-82fd-748a73b5a148,CAM-GJ-KUT-010910,Kutch_Bhuj Junction-10910 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010910,23.214106,69.512759,0101000020E6100000B3EE1F0BD16051409CE09BA6CF363740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000B3EE1F0BD16051409CE09BA6CF363740
eaded535-0689-4043-a64e-865db57d980d,CAM-GJ-KUT-010913,Kutch_Bhuj Junction-10913 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010913,23.3511,69.748594,0101000020E6100000D6FECEF6E86F514027A089B0E1593740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000D6FECEF6E86F514027A089B0E1593740
e2cb3fc2-d7fb-4399-ac26-21aa47262a3e,CAM-GJ-KUT-010925,Kutch_Bhuj Junction-10925 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010925,23.193265,69.658944,0101000020E61000004F7974232C6A51402176A6D079313740,2026-08-22 07:55:48.466320+00:00,0101000020E61000004F7974232C6A51402176A6D079313740
982902a0-96dc-4106-96dd-7b010868edce,CAM-GJ-KUT-010931,Kutch_Bhuj Junction-10931 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010931,23.363765,69.825142,0101000020E610000096236420CF745140F06DFAB31F5D3740,2026-08-22 07:55:48.466320+00:00,0101000020E610000096236420CF745140F06DFAB31F5D3740
19a3203f-0b1b-482f-ba59-c45c04e9e9e6,CAM-GJ-KUT-010957,Kutch_Bhuj Junction-10957 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010957,23.315123,69.613884,0101000020E610000069E21DE049675140A837A3E6AB503740,2026-08-22 07:55:48.466320+00:00,0101000020E610000069E21DE049675140A837A3E6AB503740
2557a4dd-e316-4c91-a642-f0d2a2c50e78,CAM-GJ-KUT-010958,Kutch_Bhuj Junction-10958 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010958,23.273755,69.75482,0101000020E610000078978BF84E705140D21DC4CE14463740,2026-08-22 07:55:48.466320+00:00,0101000020E610000078978BF84E705140D21DC4CE14463740
31b29886-6269-49d3-bedb-a07bbfb8323d,CAM-GJ-KUT-010969,Kutch_Bhuj Junction-10969 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010969,23.28445,69.514902,0101000020E610000048A98427F4605140E25817B7D1483740,2026-08-22 07:55:48.466320+00:00,0101000020E610000048A98427F4605140E25817B7D1483740
e4db56f6-d3ac-4454-9e64-aa12ff93c3c1,CAM-GJ-KUT-010975,Kutch_Bhuj Junction-10975 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010975,23.119583,69.770293,0101000020E61000009DD5027B4C7151405628D2FD9C1E3740,2026-08-22 07:55:48.466320+00:00,0101000020E61000009DD5027B4C7151405628D2FD9C1E3740
1b4f7aea-c000-4f7d-982a-c3ac1297a40a,CAM-GJ-KUT-010983,Kutch_Bhuj Junction-10983 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010983,23.079552,69.518994,0101000020E61000007F349C3237615140D65416855D143740,2026-08-22 07:55:48.466320+00:00,0101000020E61000007F349C3237615140D65416855D143740
4ca72ae2-4ff0-4e6c-8447-f998495cb4bc,CAM-GJ-KUT-010997,Kutch_Bhuj Junction-10997 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-010997,23.11808,69.694318,0101000020E61000008BC1C3B46F6C5140CA4FAA7D3A1E3740,2026-08-22 07:55:48.466320+00:00,0101000020E61000008BC1C3B46F6C5140CA4FAA7D3A1E3740
be6fcdbf-7a73-441c-81ec-c3fbb96a2c49,CAM-GJ-KUT-011000,Kutch_Bhuj Junction-11000 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011000,23.121616,69.717836,0101000020E61000000EF96706F16D51409BABE639221F3740,2026-08-22 07:55:48.466320+00:00,0101000020E61000000EF96706F16D51409BABE639221F3740
5cdd325f-94d8-4403-b2cd-9510a94f1bf9,CAM-GJ-KUT-011004,Kutch_Bhuj Junction-11004 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011004,23.345367,69.767879,0101000020E61000004012F6ED247151401D1EC2F869583740,2026-08-22 07:55:48.466320+00:00,0101000020E61000004012F6ED247151401D1EC2F869583740
4ccacd97-c430-4466-81b4-f9ef4c00ef07,CAM-GJ-KUT-011018,Kutch_Bhuj Junction-11018 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011018,23.415289,69.592522,0101000020E6100000460A65E1EB65514078634161506A3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000460A65E1EB65514078634161506A3740
3e4a83cf-6d57-4f4b-aac3-6d53479803d8,CAM-GJ-KUT-011027,Kutch_Bhuj Junction-11027 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011027,23.212014,69.649501,0101000020E6100000096EA46C916951404D4BAC8C46363740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000096EA46C916951404D4BAC8C46363740
88758b93-3839-47b5-9e6c-ed242747d0c7,CAM-GJ-KUT-011045,Kutch_Bhuj Junction-11045 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011045,23.303623,69.51661,0101000020E610000057B26323106151403C50A73CBA4D3740,2026-08-22 07:55:48.466320+00:00,0101000020E610000057B26323106151403C50A73CBA4D3740
d7115046-72cb-41f5-bbca-a419c92ca55f,CAM-GJ-KUT-011059,Kutch_Bhuj Junction-11059 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011059,23.23319,69.592084,0101000020E6100000081F4AB4E465514016C1FF56B23B3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000081F4AB4E465514016C1FF56B23B3740
ee2a864c-5a8e-417d-bd35-cc1e387a98f3,CAM-GJ-KUT-011066,Kutch_Bhuj Junction-11066 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011066,23.344513,69.603862,0101000020E61000000553CDACA5665140FE0B040132583740,2026-08-22 07:55:48.466320+00:00,0101000020E61000000553CDACA5665140FE0B040132583740
bdbe709e-f0b0-43e2-bd5a-7dd8bad10f2e,CAM-GJ-KUT-011074,Kutch_Bhuj Junction-11074 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011074,23.368082,69.664534,0101000020E610000020459DB9876A51400C3F389F3A5E3740,2026-08-22 07:55:48.466320+00:00,0101000020E610000020459DB9876A51400C3F389F3A5E3740
099d8b46-6660-4099-92ab-b2a26949ee4b,CAM-GJ-KUT-011083,Kutch_Bhuj Junction-11083 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011083,23.176868,69.708005,0101000020E6100000E31934F44F6D51407CB5A338472D3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000E31934F44F6D51407CB5A338472D3740
e5766b05-4706-40e8-8490-7fe9713e7224,CAM-GJ-KUT-011087,Kutch_Bhuj Junction-11087 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011087,23.245678,69.502802,0101000020E6100000429770E82D605140C158DFC0E43E3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000429770E82D605140C158DFC0E43E3740
731bfc00-38ba-4d26-9074-b817efdfcc93,CAM-GJ-KUT-011097,Kutch_Bhuj Junction-11097 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011097,23.158242,69.716182,0101000020E6100000F8FE06EDD56D514088DA368C82283740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000F8FE06EDD56D514088DA368C82283740
3c934d36-3d01-4718-9be4-69ef71371fb4,CAM-GJ-KUT-011098,Kutch_Bhuj Junction-11098 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011098,23.353146,69.745393,0101000020E6100000B66AD784B46F514095B6B8C6675A3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000B66AD784B46F514095B6B8C6675A3740
36529e11-33d2-4492-98a0-1024c2b37206,CAM-GJ-KUT-011099,Kutch_Bhuj Junction-11099 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011099,23.069372,69.781691,0101000020E6100000F624B039077251401442075DC2113740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000F624B039077251401442075DC2113740
a2a6b956-b206-4d17-8730-8dffa53db7b9,CAM-GJ-KUT-011108,Kutch_Bhuj Junction-11108 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011108,23.389793,69.751762,0101000020E610000009185DDE1C705140B1355B79C9633740,2026-08-22 07:55:48.466320+00:00,0101000020E610000009185DDE1C705140B1355B79C9633740
a00f813d-bbd3-4b8b-89ac-a705ddf77e97,CAM-GJ-KUT-011110,Kutch_Bhuj Junction-11110 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011110,23.282619,69.565987,0101000020E610000084BD8921396451406D3A02B859483740,2026-08-22 07:55:48.466320+00:00,0101000020E610000084BD8921396451406D3A02B859483740
0d69ee23-2e7f-4533-ae2b-ff35a647dc92,CAM-GJ-KUT-011115,Kutch_Bhuj Junction-11115 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011115,23.128208,69.800965,0101000020E6100000670FB40243735140E8154F3DD2203740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000670FB40243735140E8154F3DD2203740
014ba69e-6300-49e2-b4bf-8713f2b53e17,CAM-GJ-KUT-011116,Kutch_Bhuj Junction-11116 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,OFFLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011116,23.340017,69.839095,0101000020E61000002DCF83BBB37551408315A75A0B573740,2026-08-22 07:55:48.466320+00:00,0101000020E61000002DCF83BBB37551408315A75A0B573740
7619db78-b3a7-475c-b0ae-8ceb97c866bc,CAM-GJ-KUT-011118,Kutch_Bhuj Junction-11118 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011118,23.375205,69.572693,0101000020E61000007B698A00A7645140B24B546F0D603740,2026-08-22 07:55:48.466320+00:00,0101000020E61000007B698A00A7645140B24B546F0D603740
40c63334-a4ff-4d20-bf71-26c505492b9c,CAM-GJ-KUT-011138,Kutch_Bhuj Junction-11138 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011138,23.37289,69.716723,0101000020E6100000A05225CADE6D5140650113B8755F3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000A05225CADE6D5140650113B8755F3740
204e3963-8292-4d7f-b912-e56271a97b9b,CAM-GJ-KUT-011172,Kutch_Bhuj Junction-11172 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011172,23.203296,69.661747,0101000020E610000079CE16105A6A51405A68E7340B343740,2026-08-22 07:55:48.466320+00:00,0101000020E610000079CE16105A6A51405A68E7340B343740
916613a2-821a-4d52-8fa5-a07b26c99d1b,CAM-GJ-KUT-011208,Kutch_Bhuj Junction-11208 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011208,23.17088,69.817027,0101000020E6100000BC3C9D2B4A7451405D8AABCABE2B3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000BC3C9D2B4A7451405D8AABCABE2B3740
51297414-dfc2-4245-b2bd-4cfda0ebddfb,CAM-GJ-KUT-011217,Kutch_Bhuj Junction-11217 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011217,23.217465,69.836398,0101000020E6100000261C7A8B877551404F0647C9AB373740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000261C7A8B877551404F0647C9AB373740
7f105e4a-dbd7-4d11-8dc9-be3f2a9bf735,CAM-GJ-KUT-011234,Kutch_Bhuj Junction-11234 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,OFFLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011234,23.146706,69.592076,0101000020E6100000C72FBC92E4655140812040868E253740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000C72FBC92E4655140812040868E253740
0508ca4c-0008-4662-9e12-52999303aabf,CAM-GJ-KUT-011248,Kutch_Bhuj Junction-11248 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011248,23.316233,69.51032,0101000020E6100000A99F3715A96051407DEA58A5F4503740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000A99F3715A96051407DEA58A5F4503740
ced4f7a1-6565-4a26-942b-edd58ddfc366,CAM-GJ-KUT-011272,Kutch_Bhuj Junction-11272 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011272,23.343135,69.507515,0101000020E6100000AFCE31207B605140EB1C03B2D7573740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000AFCE31207B605140EB1C03B2D7573740
0c94c84b-d8af-4dbd-b3d5-00d3a42a6e00,CAM-GJ-KUT-011273,Kutch_Bhuj Junction-11273 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011273,23.141984,69.60211,0101000020E61000000DA661F888665140268E3C1059243740,2026-08-22 07:55:48.466320+00:00,0101000020E61000000DA661F888665140268E3C1059243740
26b3c5a3-c5ab-4c4f-aa54-2e0780a01838,CAM-GJ-KUT-011275,Kutch_Bhuj Junction-11275 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011275,23.167303,69.735065,0101000020E6100000CBDB114E0B6F5140CF85915ED42A3740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000CBDB114E0B6F5140CF85915ED42A3740
2b3bac96-f301-4e50-a3da-a30d51661f06,CAM-GJ-KUT-011284,Kutch_Bhuj Junction-11284 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011284,23.222921,69.561286,0101000020E6100000F86C1D1CEC6351407497C45911393740,2026-08-22 07:55:48.466320+00:00,0101000020E6100000F86C1D1CEC6351407497C45911393740
167e1f20-e1e2-410c-b1a6-99056607e1e6,CAM-GJ-KUT-011289,Kutch_Bhuj Junction-11289 CCTV,DEPT-POL-01,Gujarat Police Department,Kutch_Bhuj,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-KUT-011289,23.412185,69.650086,0101000020E610000099654F029B695140DAE6C6F484693740,2026-08-22 07:55:48.466320+00:00,0101000020E610000099654F029B695140DAE6C6F484693740
